player_id,install_date,platform,region,skill_factor,spender
P00546,2026-01-25,PS5,EU,1.331,0
P00547,2026-01-05,PC,NA-East,1.215,0
P00548,2026-01-01,PC,EU,0.763,0
P00549,2026-02-11,Xbox,NA-West,1.184,0
P00550,2026-03-09,PS5,LATAM,1.57,0
P00551,2026-02-13,PC,LATAM,0.939,0
P00552,2026-03-04,Xbox,EU,0.872,0
P00553,2026-03-17,Xbox,EU,1.134,0
P00554,2026-01-01,PS5,NA-East,1.809,0
P00555,2026-02-10,PC,NA-East,1.806,0
P00556,2026-01-19,PS5,EU,0.931,1
P00557,2026-01-12,Xbox,EU,1.227,0
P00558,2026-02-03,PS5,EU,1.135,0
P00559,2026-01-01,PS5,NA-West,1.359,0
P00560,2026-03-05,PS5,NA-East,1.24,0
P00561,2026-03-15,PC,LATAM,0.689,0
P00562,2026-01-05,PC,NA-East,0.915,0
P00563,2026-02-18,PC,EU,1.073,0
P00564,2026-03-20,PS5,NA-West,1.428,0
P00565,2026-02-25,PC,NA-West,1.089,0
P00566,2026-03-12,PS5,EU,0.901,0
P00567,2026-01-13,PS5,NA-West,1.434,1
P00568,2026-01-01,Xbox,LATAM,0.737,1
P00569,2026-01-04,PC,LATAM,1.133,0
P00570,2026-02-09,Xbox,EU,1.086,0
P00571,2026-03-11,PS5,EU,0.744,1
P00572,2026-01-06,PC,EU,0.967,0
P00573,2026-01-20,PC,EU,1.007,0
P00574,2026-02-22,Xbox,NA-East,1.459,0
P00575,2026-03-08,PS5,NA-West,0.622,0
P00576,2026-01-11,PC,NA-West,0.458,1
P00577,2026-02-27,PC,NA-West,1.47,1
P00578,2026-02-24,PC,NA-West,1.468,0
P00579,2026-02-03,PC,NA-East,0.761,1
P00580,2026-02-20,Xbox,LATAM,0.347,0
P00581,2026-01-02,Xbox,LATAM,1.111,0
P00582,2026-01-20,PC,NA-East,1.278,0
P00583,2026-01-13,PS5,LATAM,1.157,0
P00584,2026-03-25,PC,NA-West,0.522,0
P00585,2026-01-19,PS5,NA-East,0.61,0
P00586,2026-02-12,PS5,EU,0.959,0
P00587,2026-01-03,PS5,EU,0.674,0
P00588,2026-03-31,PC,NA-West,0.627,0
P00589,2026-02-26,Xbox,LATAM,1.046,0
P00590,2026-01-12,PS5,LATAM,1.092,0
P00591,2026-02-17,PC,NA-East,1.182,0
P00592,2026-03-06,Xbox,NA-East,0.499,1
P00593,2026-01-26,PS5,NA-East,1.138,0
P00594,2026-04-01,PS5,LATAM,1.105,0
P00595,2026-01-16,PS5,LATAM,0.891,0
P00596,2026-03-02,PC,EU,0.722,0
P00597,2026-03-30,PC,NA-West,1.07,0
P00598,2026-01-28,Xbox,NA-West,1.315,0
P00599,2026-02-22,Xbox,NA-East,0.302,0
P00600,2026-01-17,PC,NA-West,0.715,0
P00601,2026-02-09,PS5,LATAM,0.872,0
P00602,2026-02-14,PS5,LATAM,0.763,0
P00603,2026-01-01,PS5,EU,0.486,0
P00604,2026-01-14,PS5,EU,0.685,0
P00605,2026-02-03,Xbox,EU,0.52,0
P00606,2026-03-08,Xbox,LATAM,1.073,0
P00607,2026-03-29,PS5,EU,1.051,0
P00608,2026-02-23,Xbox,NA-West,0.528,0
P00609,2026-01-29,PS5,EU,0.806,0
P00610,2026-01-22,PC,EU,1.386,0
P00611,2026-01-17,Xbox,NA-West,0.968,0
P00612,2026-02-12,PC,EU,0.86,0
P00613,2026-02-12,PS5,NA-East,0.678,0
P00614,2026-03-23,PC,LATAM,0.272,0
P00615,2026-03-06,Xbox,EU,1.386,0
P00616,2026-01-20,PS5,LATAM,1.152,1
P00617,2026-01-24,Xbox,NA-West,1.073,0
P00618,2026-01-08,PC,NA-West,1.28,0
P00619,2026-01-12,PS5,LATAM,1.257,0
P00620,2026-03-03,PC,EU,0.928,0
P00621,2026-02-11,PC,NA-East,1.019,0
P00622,2026-02-01,PS5,NA-West,1.106,1
P00623,2026-03-06,PC,EU,0.82,0
P00624,2026-02-28,PS5,LATAM,0.935,0
P00625,2026-01-18,PS5,NA-West,0.585,1
P00626,2026-02-21,PC,NA-West,1.248,0
P00627,2026-03-17,Xbox,NA-East,0.821,0
P00628,2026-03-23,PC,NA-East,0.984,0
P00629,2026-03-25,PC,LATAM,1.057,0
P00630,2026-01-16,PC,NA-West,0.62,0
P00631,2026-03-22,PC,EU,1.365,0
P00632,2026-03-31,PC,NA-East,1.429,1
P00633,2026-01-14,PS5,NA-West,0.52,0
P00634,2026-02-22,PS5,NA-West,0.972,0
P00635,2026-03-03,Xbox,NA-East,0.987,0
P00636,2026-03-15,PC,NA-East,0.903,0
P00637,2026-01-13,PS5,EU,1.416,0
P00638,2026-01-07,PC,EU,1.176,0
P00639,2026-03-28,PC,NA-East,0.78,1
P00640,2026-01-18,PS5,LATAM,0.889,0
P00641,2026-02-04,PS5,NA-West,1.112,0
P00642,2026-02-21,PS5,LATAM,1.271,0
P00643,2026-03-25,PC,NA-East,1.16,0
P00644,2026-01-21,PS5,LATAM,1.612,1
P00645,2026-02-18,Xbox,NA-West,1.088,0
P00646,2026-03-04,PC,NA-East,1.273,1
P00647,2026-02-10,Xbox,NA-West,1.703,0
P00648,2026-03-27,Xbox,NA-East,1.296,0
P00649,2026-02-01,Xbox,LATAM,0.487,1
P00650,2026-03-13,PC,NA-West,1.376,0
P00651,2026-03-02,PC,LATAM,1.422,0
P00652,2026-02-12,PC,LATAM,1.111,0
P00653,2026-01-31,Xbox,LATAM,1.334,1
P00654,2026-03-05,PS5,NA-East,0.834,1
P00655,2026-02-22,PC,EU,1.431,0
P00656,2026-03-13,PS5,EU,1.14,0
P00657,2026-01-29,Xbox,LATAM,1.176,0
P00658,2026-02-16,Xbox,NA-West,0.963,1
P00659,2026-02-15,PS5,EU,1.435,0
P00660,2026-01-06,Xbox,LATAM,1.325,0
P00661,2026-03-20,PS5,NA-West,1.059,0
P00662,2026-01-25,PS5,NA-East,0.965,0
P00663,2026-03-28,PS5,LATAM,0.489,0
P00664,2026-03-06,Xbox,NA-East,1.273,0
P00665,2026-02-25,Xbox,NA-West,1.213,0
P00666,2026-01-23,PS5,EU,0.978,0
P00667,2026-02-19,Xbox,NA-West,0.582,1
P00668,2026-02-13,PC,NA-West,1.378,0
P00669,2026-03-31,Xbox,EU,1.317,0
P00670,2026-03-12,Xbox,EU,0.842,0
P00671,2026-03-28,PC,EU,1.37,0
P00672,2026-02-15,Xbox,LATAM,0.572,0
P00673,2026-03-10,PC,NA-East,0.848,1
P00674,2026-01-19,PS5,NA-West,1.113,0
P00675,2026-03-29,Xbox,EU,0.998,1
P00676,2026-03-11,PC,NA-West,1.629,0
P00677,2026-03-13,Xbox,EU,0.679,0
P00678,2026-01-07,Xbox,EU,1.31,0
P00679,2026-01-07,Xbox,LATAM,1.265,0
P00680,2026-03-23,Xbox,NA-West,0.858,0
P00681,2026-01-25,Xbox,NA-East,0.94,1
P00682,2026-01-23,PC,LATAM,0.983,0
P00683,2026-02-03,PS5,NA-East,1.317,1
P00684,2026-04-01,PS5,NA-East,1.092,0
P00685,2026-03-22,PS5,EU,0.615,0
P00686,2026-04-01,PC,NA-East,0.898,0
P00687,2026-01-21,PC,EU,0.625,1
P00688,2026-01-28,PS5,NA-West,0.837,0
P00689,2026-03-21,Xbox,NA-East,0.2,0
P00690,2026-02-14,Xbox,NA-West,0.285,0
P00691,2026-03-29,PC,LATAM,1.258,0
P00692,2026-02-06,PS5,LATAM,1.417,0
P00693,2026-02-07,Xbox,NA-East,1.184,0
P00694,2026-01-22,Xbox,NA-East,1.593,0
P00695,2026-01-27,Xbox,LATAM,0.71,0
P00696,2026-01-27,Xbox,LATAM,0.47,0
P00697,2026-01-10,PS5,EU,0.996,0
P00698,2026-01-10,Xbox,NA-East,1.587,0
P00699,2026-01-30,PS5,LATAM,1.304,0
P00700,2026-01-03,PC,NA-East,0.865,0
P00701,2026-03-16,PS5,NA-East,1.652,0
P00702,2026-03-29,PS5,LATAM,0.953,0
P00703,2026-03-26,PC,NA-West,1.2,0
P00704,2026-03-11,PS5,EU,0.862,0
P00705,2026-01-02,PC,NA-East,0.58,1
P00706,2026-03-18,PC,EU,0.653,1
P00707,2026-02-14,Xbox,NA-West,1.181,1
P00708,2026-01-29,PC,NA-West,0.802,0
P00709,2026-03-14,Xbox,LATAM,1.409,0
P00710,2026-01-10,PC,NA-West,0.967,0
P00711,2026-03-04,Xbox,NA-West,1.314,0
P00712,2026-03-21,PS5,LATAM,1.208,0
P00713,2026-03-26,Xbox,EU,0.841,0
P00714,2026-02-24,PC,LATAM,1.148,1
P00715,2026-02-16,PS5,LATAM,1.378,0
P00716,2026-02-09,Xbox,NA-East,0.833,0
P00717,2026-01-18,Xbox,NA-East,1.18,0
P00718,2026-01-03,Xbox,LATAM,1.29,0
P00719,2026-01-28,Xbox,LATAM,1.369,0
P00720,2026-01-20,Xbox,EU,0.834,1
P00721,2026-03-06,Xbox,NA-East,0.649,0
P00722,2026-03-20,PC,LATAM,0.763,0
P00723,2026-03-14,PC,LATAM,1.487,0
P00724,2026-01-06,PC,EU,1.079,1
P00725,2026-01-06,PS5,LATAM,0.793,0
P00726,2026-02-28,Xbox,EU,1.073,1
P00727,2026-03-08,Xbox,EU,0.813,0
P00728,2026-03-14,PS5,NA-East,1.235,0
P00729,2026-02-18,PS5,EU,1.245,0
P00730,2026-02-14,Xbox,NA-East,0.6,0
P00731,2026-01-18,Xbox,EU,0.765,0
P00732,2026-01-24,PC,NA-West,1.261,0
P00733,2026-02-12,PS5,LATAM,0.925,0
P00734,2026-01-21,PC,NA-East,0.783,0
P00735,2026-03-17,PC,NA-West,1.261,1
P00736,2026-02-03,PS5,NA-East,1.373,0
P00737,2026-03-26,PC,LATAM,1.368,0
P00738,2026-03-02,PS5,NA-West,1.144,0
P00739,2026-01-24,PC,EU,0.701,0
P00740,2026-03-18,PS5,NA-West,0.787,0
P00741,2026-01-26,Xbox,LATAM,0.241,0
P00742,2026-03-19,Xbox,NA-East,1.327,0
P00743,2026-03-10,PS5,NA-West,0.825,0
P00744,2026-03-11,Xbox,LATAM,1.349,0
P00745,2026-02-17,PS5,NA-West,1.382,0
P00746,2026-03-03,Xbox,NA-East,1.084,0
P00747,2026-02-02,PC,EU,0.748,0
P00748,2026-03-11,Xbox,NA-East,0.81,0
P00749,2026-01-16,PC,EU,0.663,0
P00750,2026-01-14,PS5,EU,1.286,0
P00751,2026-02-24,Xbox,LATAM,0.558,0
P00752,2026-02-22,PC,EU,0.577,0
P00753,2026-03-03,PS5,LATAM,0.993,0
P00754,2026-03-26,Xbox,NA-West,1.185,1
P00755,2026-03-07,Xbox,NA-East,0.742,1
P00756,2026-03-23,PC,LATAM,1.153,0
P00757,2026-02-25,PS5,NA-East,1.233,0
P00758,2026-02-19,Xbox,EU,1.321,0
P00759,2026-03-18,PC,LATAM,1.564,0
P00760,2026-01-26,Xbox,EU,1.478,0
P00761,2026-03-18,Xbox,NA-West,0.459,0
P00762,2026-02-16,PC,NA-East,1.001,0
P00763,2026-02-21,Xbox,NA-West,0.788,0
P00764,2026-04-01,PS5,EU,1.138,0
P00765,2026-02-05,PS5,LATAM,1.133,1
P00766,2026-02-03,Xbox,NA-East,1.189,0
P00767,2026-02-13,PS5,EU,1.596,0
P00768,2026-02-18,PS5,LATAM,0.447,0
P00769,2026-03-17,PS5,NA-East,1.26,0
P00770,2026-01-29,PS5,LATAM,0.888,0
P00771,2026-03-08,PS5,NA-West,0.47,0
P00772,2026-02-21,PC,NA-West,0.7,0
P00773,2026-02-15,PC,NA-West,1.09,0
P00774,2026-01-26,PS5,NA-West,1.025,1
P00775,2026-02-01,PC,NA-East,1.17,0
P00776,2026-03-28,PC,NA-East,1.392,0
P00777,2026-02-17,Xbox,EU,0.704,0
P00778,2026-03-07,Xbox,NA-West,0.953,1
P00779,2026-02-24,Xbox,EU,0.567,0
P00780,2026-03-29,PC,LATAM,1.063,0
P00781,2026-01-02,Xbox,NA-East,1.24,0
P00782,2026-03-20,PS5,NA-West,1.146,0
P00783,2026-03-20,PS5,NA-West,0.877,0
P00784,2026-02-17,PS5,NA-West,0.766,0
P00785,2026-03-15,Xbox,EU,0.749,0
P00786,2026-03-13,PC,NA-West,0.688,0
P00787,2026-01-02,Xbox,EU,1.183,0
P00788,2026-02-08,PC,LATAM,0.996,1
P00789,2026-01-21,PS5,NA-East,1.597,0
P00790,2026-02-12,Xbox,EU,0.98,0
P00791,2026-02-22,Xbox,NA-West,1.509,0
P00792,2026-03-25,PS5,EU,0.872,0
P00793,2026-03-07,PC,LATAM,0.43,0
P00794,2026-03-01,PC,EU,0.868,0
P00795,2026-03-20,PC,NA-East,0.387,0
P00796,2026-01-30,Xbox,EU,0.802,0
P00797,2026-02-20,PS5,LATAM,0.949,0
P00798,2026-01-24,PC,EU,1.11,0
P00799,2026-03-31,PS5,NA-East,1.0,0
P00800,2026-03-02,PS5,NA-East,0.923,1
P00801,2026-03-21,PS5,EU,1.286,1
P00802,2026-02-06,Xbox,NA-West,0.83,1
P00803,2026-03-26,PS5,LATAM,0.516,0
P00804,2026-03-11,PC,NA-West,1.405,0
P00805,2026-02-28,Xbox,LATAM,0.662,0
P00806,2026-03-23,PS5,NA-West,0.251,0
P00807,2026-02-26,PC,EU,0.872,1
P00808,2026-03-08,PS5,EU,1.271,0
P00809,2026-01-02,PS5,EU,0.845,0
P00810,2026-02-25,PC,EU,1.14,0
P00811,2026-03-13,Xbox,LATAM,0.755,0
P00812,2026-01-29,PC,EU,0.97,1
P00813,2026-03-10,PC,NA-West,1.13,0
P00814,2026-01-15,PS5,LATAM,0.683,0
P00815,2026-01-03,PC,NA-West,1.534,0
P00816,2026-02-06,Xbox,NA-East,0.933,1
P00817,2026-01-20,PS5,EU,1.244,0
P00818,2026-03-05,PC,EU,1.391,1
P00819,2026-01-19,PC,LATAM,1.568,1
P00820,2026-02-02,PC,NA-West,1.269,0
P00821,2026-02-26,PC,LATAM,1.02,1
P00822,2026-01-13,PS5,LATAM,0.2,0
P00823,2026-02-09,Xbox,NA-East,1.189,0
P00824,2026-03-12,Xbox,EU,0.735,0
P00825,2026-01-07,PC,NA-West,1.161,0
P00826,2026-02-11,Xbox,NA-East,1.62,0
P00827,2026-02-01,Xbox,LATAM,1.102,0
P00828,2026-01-20,PC,LATAM,0.895,1
P00829,2026-03-21,Xbox,NA-East,0.512,1
P00830,2026-03-24,PC,NA-West,1.246,0
P00831,2026-02-10,PS5,LATAM,1.613,0
P00832,2026-01-03,PC,EU,0.877,0
P00833,2026-03-04,Xbox,LATAM,0.879,0
P00834,2026-01-24,PS5,EU,0.702,0
P00835,2026-03-18,PC,NA-West,1.382,0
P00836,2026-02-03,Xbox,LATAM,0.628,0
P00837,2026-01-03,Xbox,NA-West,0.757,0
P00838,2026-01-09,PS5,NA-West,0.763,0
P00839,2026-03-05,PS5,EU,1.02,0
P00840,2026-02-11,PC,NA-East,1.327,0
P00841,2026-01-17,PC,LATAM,1.038,1
P00842,2026-01-05,Xbox,LATAM,0.399,0
P00843,2026-03-31,PC,NA-East,0.906,1
P00844,2026-01-27,PC,LATAM,0.551,0
P00845,2026-01-08,PS5,EU,0.629,0
P00846,2026-01-08,PC,NA-East,1.123,0
P00847,2026-01-10,PC,NA-East,1.837,0
P00848,2026-03-10,Xbox,NA-West,0.828,0
P00849,2026-01-23,Xbox,NA-East,0.582,0
P00850,2026-03-15,Xbox,LATAM,0.757,0
P00851,2026-01-22,Xbox,EU,1.117,0
P00852,2026-03-10,PS5,EU,1.379,0
P00853,2026-02-11,Xbox,LATAM,1.203,0
P00854,2026-02-11,PC,LATAM,0.65,0
P00855,2026-02-02,PS5,NA-East,0.755,0
P00856,2026-02-06,PS5,NA-East,0.652,0
P00857,2026-01-29,Xbox,EU,1.067,0
P00858,2026-03-07,PC,NA-East,0.251,0
P00859,2026-02-15,Xbox,NA-West,1.153,1
P00860,2026-02-08,PC,NA-East,1.296,0
P00861,2026-03-03,Xbox,NA-East,1.305,0
P00862,2026-02-08,PS5,NA-East,1.619,0
P00863,2026-02-12,PS5,NA-East,0.628,0
P00864,2026-01-30,PC,LATAM,0.99,0
P00865,2026-03-09,PC,EU,1.422,0
P00866,2026-01-29,PS5,LATAM,1.299,0
P00867,2026-03-15,PS5,LATAM,0.752,0
P00868,2026-02-13,PC,LATAM,1.396,1
P00869,2026-02-21,PC,NA-West,0.397,0
P00870,2026-01-26,PC,NA-West,0.493,0
P00871,2026-02-04,Xbox,NA-East,1.052,0
P00872,2026-02-22,PS5,EU,0.713,0
P00873,2026-01-04,PS5,LATAM,1.026,0
P00874,2026-02-26,PC,EU,1.621,1
P00875,2026-01-11,Xbox,NA-West,1.089,0
P00876,2026-02-06,PC,EU,1.536,0
P00877,2026-01-03,PC,NA-West,0.717,0
P00878,2026-02-03,PC,NA-East,0.534,0
P00879,2026-03-26,PC,EU,0.735,0
P00880,2026-03-31,Xbox,NA-East,0.915,1
P00881,2026-03-26,Xbox,EU,0.909,0
P00882,2026-01-03,PS5,NA-West,0.809,0
P00883,2026-03-07,PS5,LATAM,1.159,0
P00884,2026-03-10,PS5,NA-East,1.198,1
P00885,2026-03-09,Xbox,NA-West,0.863,1
P00886,2026-03-29,PC,EU,0.707,0
P00887,2026-03-22,PC,EU,0.983,1
P00888,2026-02-13,PC,LATAM,1.409,0
P00889,2026-03-28,PC,LATAM,0.627,0
P00890,2026-01-20,Xbox,EU,0.729,0
P00891,2026-01-17,Xbox,NA-West,1.051,0
P00892,2026-02-09,PC,LATAM,0.718,0
P00893,2026-01-19,PC,EU,0.749,0
P00894,2026-03-10,PS5,NA-West,1.167,0
P00895,2026-02-10,PS5,EU,1.264,0
P00896,2026-03-23,PC,NA-East,1.256,0
P00897,2026-01-04,PS5,NA-West,1.038,0
P00898,2026-01-30,Xbox,LATAM,0.873,0
P00899,2026-03-19,PC,LATAM,0.503,0
P00900,2026-01-18,PS5,NA-East,1.129,0
P00901,2026-02-22,PC,NA-West,1.09,1
P00902,2026-02-26,PS5,LATAM,1.273,0
P00903,2026-02-24,Xbox,LATAM,0.915,0
P00904,2026-02-20,Xbox,NA-East,0.559,0
P00905,2026-02-27,PC,LATAM,0.309,0
P00906,2026-01-06,Xbox,NA-East,0.606,0
P00907,2026-02-26,PS5,LATAM,0.761,1
P00908,2026-02-07,Xbox,NA-West,0.911,0
P00909,2026-03-24,PC,NA-West,0.465,0
P00910,2026-03-31,PS5,LATAM,0.665,1
P00911,2026-02-28,PC,LATAM,0.534,0
P00912,2026-02-11,PC,NA-East,0.727,0
P00913,2026-04-01,Xbox,LATAM,0.684,0
P00914,2026-03-07,Xbox,LATAM,0.843,1
P00915,2026-01-22,Xbox,NA-West,1.385,0
P00916,2026-01-19,PS5,EU,1.239,1
P00917,2026-02-27,PC,NA-West,0.947,1
P00918,2026-02-02,PS5,NA-East,1.409,0
P00919,2026-03-05,PS5,LATAM,1.036,1
P00920,2026-01-11,Xbox,EU,0.968,0
P00921,2026-03-13,PC,NA-West,1.102,0
P00922,2026-02-14,Xbox,EU,1.668,0
P00923,2026-01-12,PC,NA-West,1.346,0
P00924,2026-03-20,Xbox,NA-West,0.712,0
P00925,2026-03-16,PS5,EU,0.94,0
P00926,2026-02-18,Xbox,NA-East,1.252,0
P00927,2026-01-18,PS5,LATAM,1.499,0
P00928,2026-03-31,Xbox,NA-East,1.031,0
P00929,2026-03-30,Xbox,EU,0.512,0
P00930,2026-02-10,Xbox,EU,0.972,0
P00931,2026-03-20,Xbox,LATAM,0.609,0
P00932,2026-01-24,PS5,NA-West,1.19,1
P00933,2026-01-04,Xbox,NA-West,0.39,0
P00934,2026-02-23,Xbox,NA-West,0.729,1
P00935,2026-01-26,PC,EU,0.901,0
P00936,2026-03-12,Xbox,EU,0.983,0
P00937,2026-03-14,PC,NA-West,0.937,0
P00938,2026-02-13,PS5,NA-East,1.353,0
P00939,2026-03-03,Xbox,EU,1.218,0
P00940,2026-02-22,Xbox,EU,1.107,0
P00941,2026-03-28,PC,EU,0.827,0
P00942,2026-02-15,PC,EU,1.182,0
P00943,2026-03-22,Xbox,LATAM,0.794,0
P00944,2026-01-15,Xbox,EU,1.385,0
P00945,2026-02-04,PC,EU,0.648,0
P00946,2026-02-08,PC,EU,1.063,0
P00947,2026-01-26,PC,LATAM,1.324,0
P00948,2026-01-20,Xbox,EU,1.291,0
P00949,2026-01-19,Xbox,NA-West,1.019,0
P00950,2026-01-05,Xbox,NA-East,0.464,1
P00951,2026-01-06,PC,EU,0.819,0
P00952,2026-01-06,Xbox,EU,1.476,1
P00953,2026-02-09,PC,NA-West,0.846,0
P00954,2026-03-10,PC,EU,0.841,1
P00955,2026-02-05,Xbox,NA-East,1.664,1
P00956,2026-02-14,Xbox,EU,0.735,0
P00957,2026-01-22,PS5,LATAM,1.435,1
P00958,2026-01-04,PC,LATAM,0.484,1
P00959,2026-02-24,Xbox,LATAM,0.575,0
P00960,2026-02-09,Xbox,NA-East,0.885,0
P00961,2026-03-01,Xbox,LATAM,0.859,1
P00962,2026-02-09,PS5,LATAM,0.78,0
P00963,2026-01-29,PS5,EU,1.461,1
P00964,2026-03-31,PS5,LATAM,1.272,0
P00965,2026-01-09,PS5,NA-West,0.678,0
P00966,2026-02-14,PC,LATAM,0.855,0
P00967,2026-01-14,PS5,LATAM,0.767,1
P00968,2026-02-22,PC,LATAM,1.019,0
P00969,2026-02-13,PS5,LATAM,1.14,0
P00970,2026-02-13,Xbox,NA-East,0.753,0
P00971,2026-03-15,Xbox,LATAM,1.089,0
P00972,2026-01-13,PS5,NA-East,1.095,0
P00973,2026-03-29,PS5,EU,1.236,0
P00974,2026-03-26,PC,NA-East,1.227,0
P00975,2026-03-26,PS5,LATAM,1.255,1
P00976,2026-03-29,Xbox,EU,1.212,0
P00977,2026-02-25,PC,NA-East,0.844,0
P00978,2026-03-07,PS5,NA-East,0.849,0
P00979,2026-03-12,Xbox,EU,1.014,1
P00980,2026-02-06,Xbox,LATAM,1.17,0
P00981,2026-02-18,PC,NA-West,0.689,0
P00982,2026-01-25,PS5,LATAM,0.367,0
P00983,2026-03-27,Xbox,NA-East,1.038,1
P00984,2026-03-04,PC,NA-East,0.48,0
P00985,2026-02-23,Xbox,LATAM,1.473,0
P00986,2026-02-28,PS5,LATAM,0.557,0
P00987,2026-01-24,PS5,NA-West,0.962,0
P00988,2026-02-04,PS5,NA-East,0.627,0
P00989,2026-03-14,Xbox,LATAM,0.666,0
P00990,2026-01-11,PS5,LATAM,1.356,0
P00991,2026-03-08,PS5,NA-East,1.116,0
P00992,2026-03-11,PC,EU,1.09,0
P00993,2026-01-02,PS5,EU,0.588,0
P00994,2026-02-07,Xbox,EU,0.977,0
P00995,2026-03-14,Xbox,NA-West,0.968,0
P00996,2026-03-26,Xbox,NA-East,1.636,0
P00997,2026-01-11,PS5,EU,1.098,1
P00998,2026-02-05,Xbox,NA-East,0.957,0
P00999,2026-03-17,PS5,NA-West,0.964,0
P01000,2026-03-31,Xbox,NA-East,1.019,0
P01001,2026-01-11,PC,LATAM,1.461,0
P01002,2026-02-22,PS5,NA-West,1.033,0
P01003,2026-02-14,PC,NA-East,1.258,1
P01004,2026-02-21,Xbox,NA-West,0.606,0
P01005,2026-04-01,Xbox,LATAM,0.789,1
P01006,2026-02-27,Xbox,NA-East,0.775,1
P01007,2026-03-10,PS5,EU,0.431,0
P01008,2026-02-04,Xbox,LATAM,1.087,0
P01009,2026-03-28,Xbox,NA-West,0.997,0
P01010,2026-03-28,Xbox,NA-East,0.919,0
P01011,2026-01-09,PC,LATAM,1.158,0
P01012,2026-02-06,Xbox,NA-East,0.999,1
P01013,2026-03-18,Xbox,NA-East,0.632,0
P01014,2026-01-16,PS5,NA-West,1.408,0
P01015,2026-03-31,Xbox,NA-East,1.117,0
P01016,2026-02-05,Xbox,EU,1.065,0
P01017,2026-01-10,PS5,EU,0.979,0
P01018,2026-02-03,PS5,NA-East,1.264,0
P01019,2026-01-26,PS5,NA-East,0.831,0
P01020,2026-02-25,PS5,EU,1.099,1
P01021,2026-01-10,PS5,NA-East,1.51,0
P01022,2026-01-20,PC,LATAM,0.992,0
P01023,2026-03-31,PC,LATAM,0.832,0
P01024,2026-02-21,PC,NA-West,1.34,0
P01025,2026-03-30,Xbox,EU,1.166,0
P01026,2026-02-08,Xbox,NA-East,0.598,0
P01027,2026-02-13,PS5,NA-West,1.34,1
P01028,2026-01-06,PS5,LATAM,1.504,0
P01029,2026-03-22,Xbox,LATAM,0.849,0
P01030,2026-01-18,Xbox,NA-West,1.077,0
P01031,2026-01-09,PS5,LATAM,1.133,0
P01032,2026-01-03,Xbox,NA-East,1.116,0
P01033,2026-01-28,PS5,NA-West,1.182,0
P01034,2026-01-30,PC,LATAM,1.085,0
P01035,2026-03-02,PC,NA-West,1.406,0
P01036,2026-03-22,PC,LATAM,1.285,0
P01037,2026-03-17,PC,LATAM,1.594,0
P01038,2026-03-20,PS5,EU,1.116,0
P01039,2026-03-28,Xbox,NA-West,0.855,0
P01040,2026-01-28,PS5,NA-East,1.042,0
P01041,2026-01-19,PS5,NA-West,1.01,0
P01042,2026-03-16,Xbox,LATAM,1.155,0
P01043,2026-01-03,PC,NA-West,1.104,0
P01044,2026-04-01,PS5,LATAM,0.577,0
P01045,2026-01-27,PS5,LATAM,1.173,1
P01046,2026-01-23,PC,LATAM,0.926,0
P01047,2026-01-12,PS5,LATAM,0.574,0
P01048,2026-01-31,PC,EU,1.367,0
P01049,2026-03-11,Xbox,NA-West,0.609,0
P01050,2026-01-25,PS5,LATAM,1.151,1
P01051,2026-03-27,PS5,EU,1.103,0
P01052,2026-02-02,PS5,NA-East,0.68,1
P01053,2026-01-07,PC,LATAM,1.194,0
P01054,2026-01-10,Xbox,EU,1.442,0
P01055,2026-03-28,PC,EU,1.203,0
P01056,2026-01-31,PS5,NA-West,0.946,0
P01057,2026-03-16,PC,NA-West,0.267,0
P01058,2026-02-28,PS5,NA-West,1.148,0
P01059,2026-02-04,Xbox,NA-East,1.054,0
P01060,2026-01-15,PC,EU,1.231,0
P01061,2026-02-07,Xbox,NA-West,0.509,0
P01062,2026-03-12,Xbox,LATAM,1.091,0
P01063,2026-01-28,PS5,NA-East,0.441,0
P01064,2026-02-01,PC,NA-West,1.005,0
P01065,2026-01-01,PS5,NA-East,0.908,0
P01066,2026-02-20,PC,LATAM,0.379,0
P01067,2026-01-11,Xbox,LATAM,0.948,0
P01068,2026-01-17,PC,NA-East,0.837,0
P01069,2026-02-09,Xbox,NA-East,1.204,0
P01070,2026-03-01,PS5,NA-West,1.097,0
P01071,2026-02-17,PC,NA-East,0.618,0
P01072,2026-03-30,PS5,EU,0.955,0
P01073,2026-03-20,Xbox,NA-East,0.399,0
P01074,2026-02-12,Xbox,EU,0.989,0
P01075,2026-01-15,PC,EU,0.71,0
P01076,2026-03-24,Xbox,NA-West,0.878,0
P01077,2026-02-12,PS5,NA-West,1.012,0
P01078,2026-01-29,Xbox,LATAM,0.68,1
P01079,2026-01-09,Xbox,NA-East,0.732,0
P01080,2026-03-10,PS5,LATAM,0.812,0
P01081,2026-03-28,PC,NA-West,1.6,0
P01082,2026-02-28,PC,EU,1.297,0
P01083,2026-01-10,Xbox,NA-West,1.217,0
P01084,2026-01-27,PS5,LATAM,0.512,0
P01085,2026-03-11,PS5,LATAM,1.361,0
P01086,2026-01-03,PC,EU,0.967,0
P01087,2026-02-13,PS5,LATAM,0.657,0
P01088,2026-03-14,PC,EU,1.417,1
P01089,2026-02-17,PC,NA-West,1.59,0
P01090,2026-02-28,PC,EU,1.468,0
P01091,2026-01-23,Xbox,NA-West,1.286,0
P01092,2026-01-15,PC,LATAM,1.295,0
P01093,2026-01-24,Xbox,EU,1.153,0
