session_id,player_id,session_date,day_number,mode,duration_min,kills,deaths,won,platform
426,P00057,2026-02-24,0,Warzone,19,13,9,0,Xbox
427,P00057,2026-02-24,0,Multiplayer,56,5,18,0,Xbox
428,P00057,2026-02-25,1,Warzone,29,16,4,0,Xbox
429,P00057,2026-03-06,10,Warzone,79,7,7,0,Xbox
430,P00057,2026-04-20,55,Warzone,51,8,12,0,Xbox
431,P00057,2026-04-20,55,Warzone,71,7,11,0,Xbox
432,P00058,2026-02-17,0,Warzone,6,3,10,0,PC
433,P00058,2026-02-17,0,Warzone,56,7,4,0,PC
434,P00058,2026-02-17,0,Warzone,43,5,6,0,PC
435,P00058,2026-02-26,9,Warzone,43,11,12,1,PC
436,P00058,2026-03-18,29,Multiplayer,50,9,7,0,PC
437,P00058,2026-04-17,59,Warzone,45,5,10,0,PC
438,P00058,2026-04-17,59,Warzone,35,5,8,1,PC
439,P00059,2026-01-06,0,Multiplayer,63,16,3,0,PC
440,P00059,2026-01-11,5,Multiplayer,51,13,8,0,PC
441,P00059,2026-01-18,12,Multiplayer,20,11,7,1,PC
442,P00059,2026-02-11,36,Warzone,80,7,7,0,PC
443,P00059,2026-03-04,57,Multiplayer,52,8,12,1,PC
444,P00059,2026-03-04,57,Warzone,71,6,10,1,PC
445,P00060,2026-03-13,0,Warzone,83,17,4,0,Xbox
446,P00060,2026-03-14,1,Warzone,50,11,5,0,Xbox
447,P00060,2026-03-14,1,Multiplayer,36,10,7,0,Xbox
448,P00060,2026-03-15,2,Multiplayer,14,9,5,1,Xbox
449,P00060,2026-03-17,4,Multiplayer,69,17,11,1,Xbox
450,P00061,2026-01-31,0,Multiplayer,72,15,9,0,PC
451,P00061,2026-02-01,1,Campaign,45,8,4,0,PC
452,P00061,2026-02-05,5,Warzone,34,14,6,1,PC
453,P00061,2026-02-18,18,Warzone,36,12,4,0,PC
454,P00061,2026-02-18,18,Warzone,46,19,9,1,PC
455,P00061,2026-02-18,18,Warzone,49,6,7,0,PC
456,P00061,2026-02-26,26,Warzone,56,14,5,0,PC
457,P00062,2026-02-12,0,Multiplayer,33,9,14,0,Xbox
458,P00062,2026-02-12,0,Warzone,20,6,11,1,Xbox
459,P00062,2026-02-13,1,Campaign,84,4,6,1,Xbox
460,P00062,2026-03-05,21,Warzone,65,7,9,1,Xbox
461,P00062,2026-03-05,21,Warzone,64,10,7,0,Xbox
462,P00062,2026-03-30,46,Campaign,36,11,6,0,Xbox
463,P00062,2026-03-30,46,Warzone,19,9,7,1,Xbox
464,P00062,2026-03-30,46,Warzone,65,10,4,1,Xbox
465,P00063,2026-03-31,0,Warzone,60,19,6,0,PS5
466,P00063,2026-04-09,9,Warzone,47,19,6,1,PS5
467,P00063,2026-04-13,13,Campaign,49,14,3,1,PS5
468,P00063,2026-04-20,20,Campaign,33,4,3,0,PS5
469,P00063,2026-05-01,31,Warzone,9,6,1,0,PS5
470,P00063,2026-05-14,44,Warzone,54,11,5,0,PS5
471,P00063,2026-05-14,44,Warzone,5,19,3,0,PS5
472,P00063,2026-05-14,44,Multiplayer,56,22,6,0,PS5
473,P00063,2026-05-28,58,Warzone,37,8,5,1,PS5
474,P00063,2026-05-29,59,Warzone,20,9,6,1,PS5
475,P00063,2026-05-29,59,Warzone,57,5,3,1,PS5
476,P00063,2026-05-29,59,Campaign,73,10,1,0,PS5
477,P00064,2026-02-28,0,Multiplayer,65,2,6,1,PC
478,P00064,2026-03-01,1,Warzone,47,6,8,1,PC
479,P00064,2026-03-05,5,Warzone,25,4,18,1,PC
480,P00064,2026-03-13,13,Warzone,50,7,19,0,PC
481,P00064,2026-03-14,14,Warzone,48,0,15,1,PC
482,P00064,2026-03-18,18,Campaign,55,3,14,1,PC
483,P00064,2026-03-19,19,Multiplayer,53,4,15,0,PC
484,P00064,2026-04-04,35,Warzone,22,3,10,0,PC
485,P00064,2026-04-17,48,Campaign,31,7,16,0,PC
486,P00064,2026-04-17,48,Multiplayer,41,1,14,1,PC
487,P00064,2026-04-24,55,Warzone,59,3,14,0,PC
488,P00064,2026-04-24,55,Campaign,28,10,16,0,PC
489,P00064,2026-04-24,55,Campaign,48,3,11,0,PC
490,P00064,2026-04-29,60,Warzone,24,3,10,1,PC
491,P00064,2026-04-29,60,Warzone,43,4,11,0,PC
492,P00065,2026-01-25,0,Warzone,64,7,13,0,PC
493,P00065,2026-01-27,2,Warzone,29,6,8,0,PC
494,P00065,2026-02-03,9,Multiplayer,51,11,11,0,PC
495,P00065,2026-02-15,21,Multiplayer,32,10,9,1,PC
496,P00065,2026-02-27,33,Warzone,73,9,15,0,PC
497,P00065,2026-03-07,41,Multiplayer,20,4,15,0,PC
498,P00066,2026-03-07,0,Warzone,65,6,44,0,Xbox
499,P00066,2026-03-08,1,Warzone,22,9,37,0,Xbox
500,P00066,2026-03-08,1,Warzone,50,6,41,0,Xbox
501,P00066,2026-03-08,1,Warzone,95,0,43,1,Xbox
502,P00066,2026-03-09,2,Warzone,67,5,40,1,Xbox
503,P00066,2026-03-10,3,Warzone,19,0,44,0,Xbox
504,P00066,2026-03-10,3,Warzone,26,0,44,0,Xbox
505,P00066,2026-03-16,9,Multiplayer,32,5,44,0,Xbox
506,P00066,2026-03-16,9,Warzone,41,5,41,0,Xbox
507,P00066,2026-03-21,14,Warzone,36,0,43,0,Xbox
508,P00067,2026-01-15,0,Warzone,63,7,12,1,Xbox
509,P00067,2026-01-15,0,Multiplayer,56,14,6,1,Xbox
510,P00067,2026-01-15,0,Warzone,59,18,12,0,Xbox
511,P00067,2026-01-17,2,Warzone,44,13,9,0,Xbox
512,P00067,2026-02-08,24,Multiplayer,69,6,11,0,Xbox
513,P00068,2026-03-18,0,Warzone,54,1,22,1,PS5
514,P00068,2026-03-21,3,Warzone,58,3,16,0,PS5
515,P00068,2026-03-21,3,Warzone,44,5,21,0,PS5
516,P00068,2026-03-21,3,Multiplayer,32,0,17,0,PS5
517,P00068,2026-03-23,5,Warzone,75,10,21,1,PS5
518,P00069,2026-03-07,0,Multiplayer,52,13,3,1,PC
519,P00069,2026-03-09,2,Multiplayer,62,8,6,0,PC
520,P00069,2026-03-09,2,Warzone,16,18,6,1,PC
521,P00069,2026-03-09,2,Warzone,48,12,1,0,PC
522,P00069,2026-03-26,19,Warzone,48,7,8,1,PC
523,P00069,2026-04-20,44,Warzone,79,13,7,1,PC
524,P00069,2026-04-29,53,Warzone,30,9,7,0,PC
525,P00069,2026-04-29,53,Warzone,14,14,5,0,PC
526,P00069,2026-05-02,56,Multiplayer,41,8,11,0,PC
527,P00069,2026-05-02,56,Multiplayer,44,6,5,1,PC
528,P00069,2026-05-02,56,Campaign,12,18,3,0,PC
529,P00070,2026-02-25,0,Warzone,23,14,1,0,Xbox
530,P00070,2026-02-27,2,Multiplayer,41,13,4,1,Xbox
531,P00070,2026-02-27,2,Campaign,52,15,7,0,Xbox
532,P00070,2026-03-24,27,Multiplayer,31,15,2,0,Xbox
533,P00070,2026-03-25,28,Warzone,28,13,1,0,Xbox
534,P00071,2026-01-09,0,Warzone,62,13,6,0,Xbox
535,P00071,2026-01-09,0,Warzone,52,10,1,1,Xbox
536,P00071,2026-01-13,4,Campaign,44,11,4,0,Xbox
537,P00071,2026-01-13,4,Multiplayer,5,16,7,1,Xbox
538,P00071,2026-01-13,4,Multiplayer,31,18,6,0,Xbox
539,P00071,2026-01-16,7,Warzone,59,14,7,0,Xbox
540,P00071,2026-01-16,7,Warzone,5,12,5,1,Xbox
541,P00071,2026-01-16,7,Warzone,39,25,1,0,Xbox
542,P00071,2026-01-19,10,Multiplayer,29,12,6,0,Xbox
543,P00071,2026-01-19,10,Warzone,16,10,4,0,Xbox
544,P00071,2026-01-19,10,Warzone,29,28,5,0,Xbox
545,P00072,2026-01-16,0,Warzone,80,3,12,0,PS5
546,P00072,2026-01-17,1,Multiplayer,20,6,10,0,PS5
547,P00072,2026-01-19,3,Campaign,8,13,12,0,PS5
548,P00072,2026-01-22,6,Warzone,53,3,11,0,PS5
549,P00072,2026-01-31,15,Campaign,88,0,6,0,PS5
550,P00072,2026-02-06,21,Warzone,36,12,9,0,PS5
551,P00072,2026-03-07,50,Warzone,50,6,10,0,PS5
552,P00073,2026-03-31,0,Multiplayer,62,7,9,1,PS5
553,P00073,2026-04-01,1,Warzone,43,2,6,1,PS5
554,P00073,2026-04-03,3,Multiplayer,64,10,9,1,PS5
555,P00073,2026-04-03,3,Campaign,83,9,10,1,PS5
556,P00073,2026-04-03,3,Warzone,56,7,7,0,PS5
557,P00073,2026-04-04,4,Warzone,47,5,8,0,PS5
558,P00073,2026-04-04,4,Warzone,10,1,7,1,PS5
559,P00073,2026-04-04,4,Campaign,57,3,8,0,PS5
560,P00073,2026-04-08,8,Warzone,25,17,8,0,PS5
561,P00073,2026-04-08,8,Multiplayer,53,13,8,1,PS5
562,P00073,2026-04-08,8,Multiplayer,38,11,13,0,PS5
563,P00073,2026-05-11,41,Multiplayer,50,11,7,0,PS5
564,P00073,2026-05-11,41,Campaign,54,6,11,1,PS5
565,P00074,2026-01-23,0,Multiplayer,29,8,9,0,Xbox
566,P00074,2026-01-24,1,Multiplayer,54,7,8,0,Xbox
567,P00074,2026-01-24,1,Multiplayer,27,0,6,0,Xbox
568,P00074,2026-01-28,5,Multiplayer,30,5,16,1,Xbox
569,P00074,2026-01-28,5,Multiplayer,57,0,10,0,Xbox
570,P00074,2026-01-28,5,Warzone,65,1,14,1,Xbox
571,P00074,2026-02-05,13,Multiplayer,34,9,12,0,Xbox
572,P00075,2026-01-27,0,Multiplayer,5,1,20,0,Xbox
573,P00075,2026-01-29,2,Warzone,60,5,16,1,Xbox
574,P00075,2026-01-29,2,Warzone,32,4,15,0,Xbox
575,P00075,2026-01-29,2,Campaign,42,8,11,0,Xbox
576,P00075,2026-02-13,17,Multiplayer,37,4,11,0,Xbox
577,P00075,2026-02-18,22,Warzone,52,7,21,0,Xbox
578,P00075,2026-02-23,27,Multiplayer,74,6,17,0,Xbox
579,P00075,2026-02-28,32,Warzone,62,5,15,1,Xbox
580,P00075,2026-03-25,57,Warzone,46,1,20,0,Xbox
581,P00076,2026-02-26,0,Warzone,48,5,7,0,Xbox
582,P00076,2026-02-27,1,Campaign,17,12,7,0,Xbox
583,P00076,2026-03-18,20,Warzone,51,11,14,0,Xbox
584,P00076,2026-03-18,20,Warzone,40,3,7,1,Xbox
585,P00076,2026-03-18,20,Warzone,49,9,9,1,Xbox
586,P00077,2026-02-06,0,Warzone,20,3,15,0,PS5
587,P00077,2026-02-09,3,Warzone,33,10,14,0,PS5
588,P00077,2026-02-09,3,Warzone,5,5,16,0,PS5
589,P00077,2026-02-09,3,Multiplayer,5,0,16,0,PS5
590,P00077,2026-03-20,42,Campaign,9,5,15,0,PS5
591,P00078,2026-01-31,0,Multiplayer,38,1,12,0,PC
592,P00078,2026-01-31,0,Campaign,34,7,13,0,PC
593,P00078,2026-01-31,0,Campaign,73,6,14,0,PC
594,P00078,2026-02-08,8,Multiplayer,49,0,12,1,PC
595,P00078,2026-02-08,8,Warzone,8,3,14,1,PC
596,P00078,2026-02-08,8,Multiplayer,27,8,9,0,PC
597,P00078,2026-03-23,51,Warzone,45,6,20,0,PC
598,P00078,2026-03-23,51,Warzone,17,5,8,0,PC
599,P00079,2026-02-01,0,Warzone,46,12,3,1,PC
600,P00079,2026-02-02,1,Warzone,38,15,3,1,PC
601,P00079,2026-02-11,10,Warzone,80,14,4,0,PC
602,P00079,2026-02-11,10,Multiplayer,85,8,3,0,PC
603,P00079,2026-02-11,10,Warzone,36,9,6,0,PC
604,P00079,2026-02-13,12,Campaign,44,15,7,0,PC
605,P00079,2026-02-16,15,Campaign,68,10,4,1,PC
606,P00080,2026-03-22,0,Multiplayer,58,1,15,1,PS5
607,P00080,2026-03-28,6,Warzone,18,11,20,0,PS5
608,P00080,2026-04-02,11,Warzone,49,9,15,0,PS5
609,P00080,2026-04-05,14,Warzone,12,5,14,1,PS5
610,P00080,2026-04-13,22,Multiplayer,70,1,17,0,PS5
611,P00080,2026-04-15,24,Warzone,50,1,24,1,PS5
612,P00081,2026-01-19,0,Warzone,33,7,9,0,PC
613,P00081,2026-01-20,1,Campaign,21,7,12,0,PC
614,P00081,2026-01-20,1,Warzone,61,9,10,0,PC
615,P00081,2026-01-20,1,Warzone,27,4,8,0,PC
616,P00081,2026-01-24,5,Multiplayer,66,3,9,1,PC
617,P00081,2026-02-02,14,Warzone,44,11,7,1,PC
618,P00081,2026-02-02,14,Campaign,23,3,11,0,PC
619,P00081,2026-02-04,16,Warzone,41,11,8,1,PC
620,P00082,2026-03-31,0,Warzone,46,10,15,0,PC
621,P00082,2026-04-06,6,Multiplayer,53,7,7,0,PC
622,P00082,2026-04-06,6,Warzone,26,10,9,0,PC
623,P00082,2026-04-06,6,Multiplayer,22,0,15,0,PC
624,P00082,2026-04-23,23,Campaign,52,5,10,1,PC
625,P00083,2026-03-01,0,Warzone,19,4,16,0,Xbox
626,P00083,2026-03-01,0,Multiplayer,25,3,26,0,Xbox
627,P00083,2026-03-02,1,Warzone,34,1,18,0,Xbox
628,P00083,2026-03-09,8,Warzone,26,3,17,0,Xbox
629,P00083,2026-03-09,8,Warzone,55,2,15,0,Xbox
630,P00083,2026-03-09,8,Warzone,41,1,18,0,Xbox
631,P00083,2026-03-12,11,Warzone,52,3,18,1,Xbox
632,P00083,2026-03-12,11,Multiplayer,43,8,19,0,Xbox
633,P00083,2026-03-12,11,Warzone,54,0,21,0,Xbox
634,P00083,2026-03-21,20,Multiplayer,51,2,17,0,Xbox
635,P00083,2026-03-29,28,Multiplayer,5,3,18,0,Xbox
636,P00083,2026-03-29,28,Warzone,27,2,28,0,Xbox
637,P00084,2026-02-26,0,Warzone,15,7,14,0,Xbox
638,P00084,2026-02-26,0,Warzone,63,9,15,0,Xbox
639,P00084,2026-02-26,0,Multiplayer,61,5,11,0,Xbox
640,P00084,2026-02-28,2,Warzone,42,6,14,0,Xbox
641,P00084,2026-02-28,2,Warzone,43,1,18,0,Xbox
642,P00084,2026-02-28,2,Warzone,38,8,17,0,Xbox
643,P00084,2026-03-02,4,Warzone,41,5,14,0,Xbox
644,P00084,2026-04-05,38,Campaign,80,7,16,0,Xbox
645,P00085,2026-03-12,0,Warzone,25,6,15,0,PS5
646,P00085,2026-03-18,6,Warzone,37,8,9,1,PS5
647,P00085,2026-03-21,9,Campaign,12,2,14,0,PS5
648,P00085,2026-03-21,9,Warzone,39,11,9,0,PS5
649,P00085,2026-03-21,9,Multiplayer,45,10,15,0,PS5
650,P00085,2026-03-28,16,Warzone,51,0,11,0,PS5
651,P00085,2026-04-20,39,Warzone,25,4,7,1,PS5
652,P00085,2026-04-20,39,Multiplayer,41,9,15,1,PS5
653,P00085,2026-04-20,39,Multiplayer,51,3,8,0,PS5
654,P00086,2026-02-01,0,Warzone,21,11,5,1,Xbox
655,P00086,2026-02-03,2,Multiplayer,59,6,12,1,Xbox
656,P00086,2026-02-03,2,Multiplayer,41,8,3,0,Xbox
657,P00086,2026-02-06,5,Warzone,48,10,7,0,Xbox
658,P00086,2026-02-20,19,Warzone,52,11,8,0,Xbox
659,P00086,2026-03-28,55,Campaign,39,13,4,1,Xbox
660,P00087,2026-02-05,0,Warzone,51,6,19,1,PC
661,P00087,2026-02-05,0,Warzone,57,1,21,0,PC
662,P00087,2026-02-05,0,Warzone,15,0,20,1,PC
663,P00087,2026-02-06,1,Warzone,29,2,22,0,PC
664,P00087,2026-02-12,7,Campaign,39,7,14,0,PC
665,P00087,2026-03-13,36,Multiplayer,54,2,20,0,PC
666,P00088,2026-03-11,0,Multiplayer,63,5,9,0,PS5
667,P00088,2026-03-11,0,Warzone,38,7,14,1,PS5
668,P00088,2026-03-12,1,Warzone,59,9,9,0,PS5
669,P00088,2026-03-12,1,Multiplayer,46,10,10,0,PS5
670,P00088,2026-03-12,1,Warzone,57,6,5,1,PS5
671,P00088,2026-03-16,5,Warzone,32,14,9,1,PS5
672,P00088,2026-03-16,5,Warzone,41,9,4,0,PS5
673,P00088,2026-03-16,5,Warzone,44,13,6,1,PS5
674,P00088,2026-04-05,25,Warzone,55,16,11,0,PS5
675,P00088,2026-04-05,25,Warzone,75,10,8,0,PS5
676,P00088,2026-04-05,25,Multiplayer,58,4,6,0,PS5
677,P00088,2026-04-11,31,Multiplayer,78,10,5,0,PS5
678,P00088,2026-04-15,35,Multiplayer,25,9,5,0,PS5
679,P00088,2026-04-19,39,Warzone,5,10,1,0,PS5
680,P00088,2026-04-19,39,Multiplayer,22,11,10,1,PS5
681,P00088,2026-04-19,39,Multiplayer,76,18,6,0,PS5
682,P00089,2026-01-09,0,Multiplayer,63,3,13,1,PS5
683,P00089,2026-01-24,15,Warzone,15,2,16,0,PS5
684,P00089,2026-02-02,24,Multiplayer,53,12,12,0,PS5
685,P00089,2026-02-02,24,Multiplayer,57,3,10,0,PS5
686,P00089,2026-02-09,31,Warzone,25,5,10,1,PS5
687,P00089,2026-02-09,31,Multiplayer,62,4,8,1,PS5
688,P00089,2026-02-09,31,Warzone,52,7,18,1,PS5
689,P00089,2026-03-03,53,Campaign,15,7,10,1,PS5
690,P00089,2026-03-06,56,Warzone,23,7,9,0,PS5
691,P00089,2026-03-06,56,Warzone,60,7,10,1,PS5
692,P00089,2026-03-07,57,Multiplayer,27,12,13,1,PS5
693,P00090,2026-02-23,0,Multiplayer,60,2,15,0,Xbox
694,P00090,2026-02-24,1,Warzone,30,1,15,0,Xbox
695,P00090,2026-02-24,1,Warzone,52,4,14,0,Xbox
696,P00090,2026-02-24,1,Warzone,57,8,16,1,Xbox
697,P00091,2026-03-15,0,Warzone,37,7,8,1,PS5
698,P00091,2026-05-02,48,Warzone,45,7,13,0,PS5
699,P00092,2026-02-23,0,Multiplayer,39,5,23,1,Xbox
700,P00092,2026-02-23,0,Multiplayer,46,0,15,0,Xbox
701,P00093,2026-02-04,0,Multiplayer,38,6,9,0,PS5
702,P00093,2026-02-04,0,Warzone,21,3,12,0,PS5
703,P00093,2026-02-04,0,Warzone,9,6,5,0,PS5
704,P00093,2026-03-09,33,Warzone,43,7,15,0,PS5
705,P00093,2026-03-09,33,Warzone,41,17,8,1,PS5
706,P00093,2026-03-09,33,Warzone,5,9,7,1,PS5
707,P00094,2026-03-01,0,Warzone,16,19,1,1,Xbox
708,P00094,2026-03-02,1,Warzone,44,10,5,0,Xbox
709,P00094,2026-03-05,4,Warzone,52,13,3,1,Xbox
710,P00094,2026-03-06,5,Warzone,23,11,3,1,Xbox
711,P00094,2026-03-06,5,Multiplayer,29,14,2,1,Xbox
712,P00094,2026-03-06,5,Warzone,52,10,3,0,Xbox
713,P00094,2026-03-14,13,Multiplayer,45,8,2,0,Xbox
714,P00094,2026-03-14,13,Warzone,109,17,7,0,Xbox
715,P00094,2026-03-27,26,Multiplayer,66,15,5,0,Xbox
716,P00094,2026-03-27,26,Warzone,57,17,7,1,Xbox
717,P00094,2026-04-05,35,Warzone,23,10,4,1,Xbox
718,P00095,2026-03-17,0,Warzone,24,12,6,0,Xbox
719,P00095,2026-03-18,1,Warzone,70,8,8,0,Xbox
720,P00095,2026-03-18,1,Warzone,23,11,8,1,Xbox
721,P00095,2026-03-18,1,Warzone,51,11,8,0,Xbox
722,P00095,2026-04-20,34,Warzone,62,12,8,0,Xbox
723,P00096,2026-03-01,0,Campaign,34,8,7,0,PS5
724,P00096,2026-03-13,12,Multiplayer,41,12,6,0,PS5
725,P00096,2026-03-14,13,Warzone,27,10,5,0,PS5
726,P00096,2026-03-21,20,Multiplayer,5,4,10,0,PS5
727,P00096,2026-03-21,20,Warzone,56,6,6,0,PS5
728,P00096,2026-04-04,34,Warzone,66,9,10,0,PS5
729,P00096,2026-04-13,43,Warzone,20,2,3,0,PS5
730,P00096,2026-04-13,43,Multiplayer,20,8,7,1,PS5
731,P00097,2026-02-13,0,Warzone,51,8,5,0,PS5
732,P00097,2026-02-13,0,Warzone,35,12,6,1,PS5
733,P00097,2026-02-13,0,Warzone,5,8,11,0,PS5
734,P00097,2026-02-14,1,Warzone,48,10,7,1,PS5
735,P00097,2026-02-14,1,Warzone,60,8,9,0,PS5
736,P00097,2026-02-28,15,Warzone,25,4,4,1,PS5
737,P00097,2026-03-17,32,Multiplayer,31,19,8,0,PS5
738,P00097,2026-03-17,32,Multiplayer,74,10,10,0,PS5
739,P00097,2026-03-17,32,Warzone,70,9,5,1,PS5
740,P00098,2026-03-02,0,Campaign,46,11,4,0,PS5
741,P00098,2026-03-04,2,Warzone,56,14,1,0,PS5
742,P00098,2026-03-08,6,Multiplayer,59,9,9,0,PS5
743,P00098,2026-03-12,10,Multiplayer,39,15,10,0,PS5
744,P00098,2026-04-07,36,Multiplayer,39,14,5,0,PS5
745,P00098,2026-04-15,44,Warzone,28,13,7,0,PS5
746,P00099,2026-03-25,0,Warzone,37,4,9,0,PC
747,P00099,2026-03-31,6,Warzone,63,10,11,0,PC
748,P00099,2026-04-15,21,Warzone,38,11,5,0,PC
749,P00099,2026-04-17,23,Campaign,54,8,10,1,PC
750,P00099,2026-04-27,33,Campaign,5,14,11,1,PC
751,P00099,2026-04-27,33,Warzone,38,9,7,1,PC
752,P00099,2026-04-27,33,Warzone,44,4,5,0,PC
753,P00100,2026-03-21,0,Multiplayer,60,14,8,0,Xbox
754,P00100,2026-03-22,1,Multiplayer,54,16,6,0,Xbox
755,P00100,2026-03-22,1,Multiplayer,37,14,5,1,Xbox
756,P00100,2026-03-25,4,Warzone,44,13,9,0,Xbox
757,P00100,2026-04-02,12,Multiplayer,42,13,1,0,Xbox
758,P00100,2026-04-02,12,Warzone,79,10,5,0,Xbox
759,P00100,2026-04-21,31,Warzone,53,5,8,1,Xbox
760,P00101,2026-01-28,0,Multiplayer,68,0,9,1,PS5
761,P00101,2026-01-31,3,Warzone,11,8,11,0,PS5
762,P00101,2026-01-31,3,Warzone,36,4,11,0,PS5
763,P00101,2026-01-31,3,Warzone,48,7,11,0,PS5
764,P00101,2026-02-03,6,Warzone,41,9,13,0,PS5
765,P00101,2026-02-03,6,Warzone,57,10,15,0,PS5
766,P00101,2026-02-03,6,Warzone,41,8,13,1,PS5
767,P00101,2026-02-11,14,Warzone,48,7,7,0,PS5
768,P00101,2026-02-18,21,Multiplayer,45,4,9,0,PS5
769,P00101,2026-02-18,21,Warzone,5,4,7,0,PS5
770,P00101,2026-02-18,21,Warzone,40,6,10,0,PS5
771,P00101,2026-02-21,24,Warzone,35,6,13,1,PS5
772,P00101,2026-02-27,30,Warzone,37,9,16,0,PS5
773,P00101,2026-03-18,49,Campaign,37,6,11,1,PS5
774,P00101,2026-03-18,49,Multiplayer,33,12,8,1,PS5
775,P00101,2026-03-18,49,Multiplayer,71,3,10,0,PS5
776,P00102,2026-01-15,0,Warzone,55,8,7,1,PS5
777,P00102,2026-01-15,0,Multiplayer,18,1,9,1,PS5
778,P00102,2026-01-16,1,Campaign,37,8,9,0,PS5
779,P00102,2026-01-19,4,Warzone,36,3,9,0,PS5
780,P00102,2026-01-19,4,Warzone,89,14,10,1,PS5
781,P00102,2026-01-19,4,Warzone,62,16,11,0,PS5
782,P00102,2026-02-16,32,Warzone,57,1,10,0,PS5
783,P00103,2026-02-09,0,Multiplayer,16,0,28,0,PS5
784,P00103,2026-02-09,0,Warzone,48,8,28,0,PS5
785,P00103,2026-02-09,0,Warzone,26,0,24,0,PS5
786,P00103,2026-02-10,1,Warzone,34,1,28,0,PS5
787,P00103,2026-02-26,17,Warzone,19,5,30,1,PS5
788,P00103,2026-02-26,17,Multiplayer,54,0,21,0,PS5
789,P00103,2026-04-07,57,Warzone,16,2,28,0,PS5
790,P00103,2026-04-07,57,Campaign,42,2,27,0,PS5
791,P00103,2026-04-07,57,Warzone,45,0,27,0,PS5
792,P00104,2026-01-26,0,Multiplayer,36,7,5,0,Xbox
793,P00104,2026-01-27,1,Warzone,49,7,3,1,Xbox
794,P00104,2026-01-31,5,Warzone,49,8,1,1,Xbox
795,P00104,2026-02-02,7,Warzone,29,7,6,1,Xbox
796,P00104,2026-02-12,17,Campaign,58,10,4,1,Xbox
797,P00104,2026-02-15,20,Warzone,47,8,5,1,Xbox
798,P00104,2026-02-17,22,Warzone,35,12,6,0,Xbox
799,P00104,2026-03-15,48,Warzone,48,5,4,0,Xbox
800,P00104,2026-03-15,48,Warzone,38,22,5,0,Xbox
801,P00104,2026-03-15,48,Warzone,32,12,7,0,Xbox
802,P00104,2026-03-25,58,Warzone,103,8,3,0,Xbox
803,P00105,2026-02-08,0,Warzone,28,17,9,1,PC
804,P00105,2026-02-09,1,Warzone,40,8,3,0,PC
805,P00105,2026-02-09,1,Multiplayer,17,14,7,0,PC
806,P00105,2026-02-09,1,Warzone,54,8,7,1,PC
807,P00105,2026-02-10,2,Warzone,50,15,2,0,PC
808,P00105,2026-02-10,2,Warzone,47,14,8,0,PC
809,P00105,2026-02-10,2,Campaign,93,10,2,1,PC
810,P00105,2026-03-07,27,Multiplayer,47,3,4,0,PC
811,P00105,2026-03-10,30,Campaign,38,10,7,1,PC
812,P00106,2026-02-24,0,Campaign,52,5,6,0,Xbox
813,P00106,2026-02-24,0,Multiplayer,49,9,6,1,Xbox
814,P00106,2026-02-24,0,Multiplayer,59,18,11,1,Xbox
815,P00106,2026-03-02,6,Warzone,77,8,6,0,Xbox
816,P00106,2026-03-02,6,Multiplayer,40,8,7,0,Xbox
817,P00106,2026-03-22,26,Campaign,86,8,12,0,Xbox
818,P00107,2026-02-23,0,Warzone,48,7,11,0,PS5
819,P00107,2026-02-26,3,Warzone,29,11,3,0,PS5
820,P00107,2026-03-02,7,Warzone,81,5,15,0,PS5
821,P00107,2026-03-02,7,Warzone,50,7,12,1,PS5
822,P00107,2026-03-14,19,Warzone,63,14,6,1,PS5
823,P00108,2026-02-25,0,Warzone,44,13,5,1,Xbox
824,P00108,2026-02-25,0,Warzone,21,2,4,0,Xbox
825,P00108,2026-02-28,3,Warzone,45,5,6,0,Xbox
826,P00108,2026-03-27,30,Multiplayer,42,11,13,0,Xbox
827,P00109,2026-03-10,0,Warzone,31,10,4,1,Xbox
828,P00109,2026-03-20,10,Multiplayer,43,12,4,0,Xbox
829,P00109,2026-03-20,10,Warzone,32,10,13,0,Xbox
830,P00109,2026-03-20,10,Multiplayer,28,10,11,0,Xbox
831,P00109,2026-03-28,18,Warzone,23,3,13,1,Xbox
832,P00109,2026-04-02,23,Warzone,36,13,7,0,Xbox
833,P00109,2026-05-04,55,Warzone,5,9,4,1,Xbox
834,P00110,2026-02-01,0,Warzone,50,10,9,0,PS5
835,P00110,2026-02-02,1,Campaign,29,6,5,0,PS5
836,P00110,2026-02-02,1,Warzone,53,0,5,0,PS5
837,P00110,2026-02-15,14,Warzone,5,9,5,1,PS5
838,P00110,2026-02-25,24,Warzone,7,5,10,0,PS5
839,P00110,2026-03-03,30,Warzone,46,7,8,0,PS5
840,P00111,2026-03-14,0,Multiplayer,81,3,11,0,PC
841,P00111,2026-03-14,0,Warzone,48,2,18,0,PC
842,P00111,2026-03-14,0,Warzone,60,8,11,0,PC
843,P00111,2026-03-16,2,Warzone,28,3,15,1,PC
844,P00111,2026-03-16,2,Warzone,28,4,14,0,PC
845,P00111,2026-03-16,2,Multiplayer,53,5,12,1,PC
846,P00111,2026-04-26,43,Warzone,51,3,9,0,PC
847,P00112,2026-01-24,0,Campaign,11,0,18,0,PS5
848,P00112,2026-01-30,6,Warzone,36,3,12,0,PS5
849,P00112,2026-01-30,6,Multiplayer,61,0,9,0,PS5
850,P00112,2026-02-10,17,Warzone,45,11,10,0,PS5
851,P00113,2026-03-18,0,Warzone,44,12,10,1,PC
852,P00113,2026-03-18,0,Warzone,44,6,5,1,PC
